  668;3.00280393;   14993; 4993
  669;3.00120024;   15003; 4999
  670;3.00199880;   15019; 5003
  671;3.00958275;   15075; 5009
  672;3.01077629;   15087; 5011
  673;3.01433977;   15135; 5021
  674;3.01313956;   15135; 5023
  675;3.01270093;   15181; 5039
  676;3.01069095;   15207; 5051
  677;3.01027871;   15229; 5059
  678;3.00315147;   15247; 5077
  679;3.01968117;   15343; 5081
  680;3.01611952;   15343; 5087
  681;3.01294371;   15363; 5099
  682;3.01685944;   15389; 5101
  683;3.01448992;   15395; 5107
  684;3.01095247;   15395; 5113
  685;3.01797226;   15449; 5119
  686;3.01515446;   15519; 5147
  687;3.01164370;   15519; 5153
  688;3.01199923;   15563; 5167
  689;3.01121640;   15571; 5171
  690;3.01081290;   15593; 5179
  691;3.00616689;   15599; 5189
  692;3.01192996;   15653; 5197
  693;3.00729507;   15665; 5209
  694;3.00688732;   15717; 5227
  695;3.02141082;   15805; 5231
  696;3.02025607;   15805; 5233
  697;3.02711476;   15853; 5237
  698;3.01330546;   15853; 5261
  699;3.00644794;   15853; 5273
  700;3.00303088;   15853; 5279
  701;3.01174020;   15905; 5281
  702;3.02340948;   16015; 5297
  703;3.01998869;   16015; 5303
  704;3.01657563;   16015; 5309
  705;3.01127184;   16029; 5323
  706;3.01050066;   16055; 5333
  707;3.01533570;   16123; 5347
  708;3.01980938;   16159; 5351
  709;3.00631853;   16177; 5381
  710;3.00631149;   16195; 5387
  711;3.00407936;   16201; 5393
  712;3.00222263;   16209; 5399
  713;3.00702793;   16259; 5407
  714;3.00369481;   16259; 5413
  715;3.00221525;   16263; 5417
  716;3.00922679;   16307; 5419
  717;3.00810164;   16337; 5431
  718;3.00588560;   16343; 5437
  719;3.01029223;   16379; 5441
  720;3.00992100;   16383; 5443
  721;3.00880896;   16395; 5449
  722;3.00182782;   16423; 5471
  723;3.01168523;   16495; 5477
  724;3.01058587;   16495; 5479
  725;3.00948386;   16501; 5483
  726;2.99963643;   16501; 5501
  727;3.00545157;   16539; 5503
  728;3.00544761;   16551; 5507
  729;3.00616054;   16591; 5519
  730;3.01666365;   16655; 5521
  731;3.01338882;   16655; 5527
  732;3.01880311;   16697; 5531
  733;3.01547598;   16757; 5557
  734;3.01222362;   16757; 5563
  735;3.01221045;   16775; 5569
  736;3.01291943;   16791; 5573
  737;3.01899301;   16849; 5581
  738;3.01609730;   16863; 5591
  739;3.00675796;   16907; 5623
  740;2.99964533;   16915; 5639
  741;3.00035455;   16925; 5641
